id,datasetcycle_id,is_download,status,last_synced_at,source_file_version,source_file_size,chk_raw,chk_normalization,system_version,time_download,time_raw,time_normalization,records_raw,records_normalization,n_samples,n_variables,cycle,dataset
2928,2928,False,standby,2024-08-16 12:26:04.194424+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,TBX
2929,2929,False,standby,2024-08-16 12:26:04.201524+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,TBX
2930,2930,False,standby,2024-08-16 12:26:04.208380+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,TBX
2931,2931,False,standby,2024-08-16 12:26:04.214946+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,AA
2932,2932,False,standby,2024-08-16 12:26:04.222039+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,AA
2933,2933,False,standby,2024-08-16 12:26:04.230613+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,AA
2934,2934,False,standby,2024-08-16 12:26:04.238738+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,AA
2935,2935,False,standby,2024-08-16 12:26:04.246015+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,AA
2936,2936,False,standby,2024-08-16 12:26:04.253880+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,AA
2937,2937,False,standby,2024-08-16 12:26:04.260013+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,AA
2938,2938,False,standby,2024-08-16 12:26:04.266998+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,AA
2939,2939,False,standby,2024-08-16 12:26:04.274034+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,AA
2940,2940,False,standby,2024-08-16 12:26:04.281394+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,AA
2941,2941,False,standby,2024-08-16 12:26:04.288362+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,AAS
2942,2942,False,standby,2024-08-16 12:26:04.296579+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,AAS
2943,2943,False,standby,2024-08-16 12:26:04.304261+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,AAS
2944,2944,False,standby,2024-08-16 12:26:04.311331+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,AAS
2945,2945,False,standby,2024-08-16 12:26:04.318169+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,AAS
2946,2946,False,standby,2024-08-16 12:26:04.327069+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,AAS
2947,2947,False,standby,2024-08-16 12:26:04.333835+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,AAS
2948,2948,False,standby,2024-08-16 12:26:04.340548+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,AAS
2949,2949,False,standby,2024-08-16 12:26:04.347379+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,AAS
2950,2950,False,standby,2024-08-16 12:26:04.354463+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,AAS
2951,2951,False,standby,2024-08-16 12:26:04.361068+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,AL_IGE
2952,2952,False,standby,2024-08-16 12:26:04.367898+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,AL_IGE
2953,2953,False,standby,2024-08-16 12:26:04.374947+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,AL_IGE
2954,2954,False,standby,2024-08-16 12:26:04.381379+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,AL_IGE
2955,2955,False,standby,2024-08-16 12:26:04.388455+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,AL_IGE
2956,2956,False,standby,2024-08-16 12:26:04.395441+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,AL_IGE
2957,2957,False,standby,2024-08-16 12:26:04.401213+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,AL_IGE
2958,2958,False,standby,2024-08-16 12:26:04.407588+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,AL_IGE
2959,2959,False,standby,2024-08-16 12:26:04.414852+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,AL_IGE
2960,2960,False,standby,2024-08-16 12:26:04.422226+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,AL_IGE
2961,2961,False,standby,2024-08-16 12:26:04.426672+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,ALD
2962,2962,False,standby,2024-08-16 12:26:04.431394+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,ALD
2963,2963,False,standby,2024-08-16 12:26:04.438306+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,ALD
2964,2964,False,standby,2024-08-16 12:26:04.445676+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,ALD
2965,2965,False,standby,2024-08-16 12:26:04.452403+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,ALD
2966,2966,False,standby,2024-08-16 12:26:04.460436+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,ALD
2967,2967,False,standby,2024-08-16 12:26:04.467747+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,ALD
2968,2968,False,standby,2024-08-16 12:26:04.475155+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,ALD
2969,2969,False,standby,2024-08-16 12:26:04.481704+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,ALD
2970,2970,False,standby,2024-08-16 12:26:04.487693+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,ALD
2971,2971,False,standby,2024-08-16 12:26:04.493767+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,ALDS
2972,2972,False,standby,2024-08-16 12:26:04.500131+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,ALDS
2973,2973,False,standby,2024-08-16 12:26:04.505489+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,ALDS
2974,2974,False,standby,2024-08-16 12:26:04.511375+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,ALDS
2975,2975,False,standby,2024-08-16 12:26:04.517421+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,ALDS
2976,2976,False,standby,2024-08-16 12:26:04.523536+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,ALDS
2977,2977,False,standby,2024-08-16 12:26:04.529315+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,ALDS
2978,2978,False,standby,2024-08-16 12:26:04.536760+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,ALDS
2979,2979,False,standby,2024-08-16 12:26:04.543201+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,ALDS
2980,2980,False,standby,2024-08-16 12:26:04.549561+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,ALDS
2981,2981,False,standby,2024-08-16 12:26:04.556562+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,ALDUST
2982,2982,False,standby,2024-08-16 12:26:04.562064+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,ALDUST
2983,2983,False,standby,2024-08-16 12:26:04.568378+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,ALDUST
2984,2984,False,standby,2024-08-16 12:26:04.576561+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,ALDUST
2985,2985,False,standby,2024-08-16 12:26:04.581681+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,ALDUST
2986,2986,False,standby,2024-08-16 12:26:04.587652+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,ALDUST
2987,2987,False,standby,2024-08-16 12:26:04.594090+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,ALDUST
2988,2988,False,standby,2024-08-16 12:26:04.601341+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,ALDUST
2989,2989,False,standby,2024-08-16 12:26:04.607538+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,ALDUST
2990,2990,False,standby,2024-08-16 12:26:04.614352+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,ALDUST
2991,2991,False,standby,2024-08-16 12:26:04.620715+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,AMDGDS
2992,2992,False,standby,2024-08-16 12:26:04.627146+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,AMDGDS
2993,2993,False,standby,2024-08-16 12:26:04.634793+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,AMDGDS
2994,2994,False,standby,2024-08-16 12:26:04.642138+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,AMDGDS
2995,2995,False,standby,2024-08-16 12:26:04.649167+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,AMDGDS
2996,2996,False,standby,2024-08-16 12:26:04.656175+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,AMDGDS
2997,2997,False,standby,2024-08-16 12:26:04.662536+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,AMDGDS
2998,2998,False,standby,2024-08-16 12:26:04.669425+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,AMDGDS
2999,2999,False,standby,2024-08-16 12:26:04.676087+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,AMDGDS
3000,3000,False,standby,2024-08-16 12:26:04.682202+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,AMDGDS
3001,3001,False,standby,2024-08-16 12:26:04.689004+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,AMDGYD
3002,3002,False,standby,2024-08-16 12:26:04.696811+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,AMDGYD
3003,3003,False,standby,2024-08-16 12:26:04.703783+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,AMDGYD
3004,3004,False,standby,2024-08-16 12:26:04.710767+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,AMDGYD
3005,3005,False,standby,2024-08-16 12:26:04.717593+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,AMDGYD
3006,3006,False,standby,2024-08-16 12:26:04.722727+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,AMDGYD
3007,3007,False,standby,2024-08-16 12:26:04.727981+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,AMDGYD
3008,3008,False,standby,2024-08-16 12:26:04.734202+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,AMDGYD
3009,3009,False,standby,2024-08-16 12:26:04.740326+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,AMDGYD
3010,3010,False,standby,2024-08-16 12:26:04.745286+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,AMDGYD
3011,3011,False,standby,2024-08-16 12:26:04.752197+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,APOB
3012,3012,False,standby,2024-08-16 12:26:04.759842+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,APOB
3013,3013,False,standby,2024-08-16 12:26:04.765979+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,APOB
3014,3014,False,standby,2024-08-16 12:26:04.772049+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,APOB
3015,3015,False,standby,2024-08-16 12:26:04.778053+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,APOB
3016,3016,False,standby,2024-08-16 12:26:04.786579+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,APOB
3017,3017,False,standby,2024-08-16 12:26:04.792410+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,APOB
3018,3018,False,standby,2024-08-16 12:26:04.799403+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,APOB
3019,3019,False,standby,2024-08-16 12:26:04.805565+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,APOB
3020,3020,False,standby,2024-08-16 12:26:04.812334+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,APOB
3021,3021,False,standby,2024-08-16 12:26:04.817745+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,B12
3022,3022,False,standby,2024-08-16 12:26:04.824310+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,B12
3023,3023,False,standby,2024-08-16 12:26:04.830474+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,B12
3024,3024,False,standby,2024-08-16 12:26:04.835676+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,B12
3025,3025,False,standby,2024-08-16 12:26:04.843163+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,B12
3026,3026,False,standby,2024-08-16 12:26:04.849215+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,B12
3027,3027,False,standby,2024-08-16 12:26:04.854909+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,B12
3028,3028,False,standby,2024-08-16 12:26:04.861183+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,B12
3029,3029,False,standby,2024-08-16 12:26:04.866481+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,B12
3030,3030,False,standby,2024-08-16 12:26:04.872007+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,B12
3031,3031,False,standby,2024-08-16 12:26:04.878416+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,BFRPOL
3032,3032,False,standby,2024-08-16 12:26:04.883601+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,BFRPOL
3033,3033,False,standby,2024-08-16 12:26:04.889903+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,BFRPOL
3034,3034,False,standby,2024-08-16 12:26:04.896932+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,BFRPOL
3035,3035,False,standby,2024-08-16 12:26:04.902065+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,BFRPOL
3036,3036,False,standby,2024-08-16 12:26:04.906912+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,BFRPOL
3037,3037,False,standby,2024-08-16 12:26:04.911694+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,BFRPOL
3038,3038,False,standby,2024-08-16 12:26:04.918183+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,BFRPOL
3039,3039,False,standby,2024-08-16 12:26:04.923697+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,BFRPOL
3040,3040,False,standby,2024-08-16 12:26:04.929472+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,BFRPOL
3041,3041,False,standby,2024-08-16 12:26:04.935766+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,CAFE
3042,3042,False,standby,2024-08-16 12:26:04.942067+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,CAFE
3043,3043,False,standby,2024-08-16 12:26:04.948599+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,CAFE
3044,3044,False,standby,2024-08-16 12:26:04.954538+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,CAFE
3045,3045,False,standby,2024-08-16 12:26:04.958536+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,CAFE
3046,3046,False,standby,2024-08-16 12:26:04.964734+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,CAFE
3047,3047,False,standby,2024-08-16 12:26:04.971666+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,CAFE
3048,3048,False,standby,2024-08-16 12:26:04.978115+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,CAFE
3049,3049,False,standby,2024-08-16 12:26:04.983890+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,CAFE
3050,3050,False,standby,2024-08-16 12:26:04.989725+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,CAFE
3051,3051,False,standby,2024-08-16 12:26:04.995787+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,CARB
3052,3052,False,standby,2024-08-16 12:26:05.001514+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,CARB
3053,3053,False,standby,2024-08-16 12:26:05.007962+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,CARB
3054,3054,False,standby,2024-08-16 12:26:05.014194+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,CARB
3055,3055,False,standby,2024-08-16 12:26:05.020320+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,CARB
3056,3056,False,standby,2024-08-16 12:26:05.026421+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,CARB
3057,3057,False,standby,2024-08-16 12:26:05.033491+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,CARB
3058,3058,False,standby,2024-08-16 12:26:05.041392+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,CARB
3059,3059,False,standby,2024-08-16 12:26:05.048337+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,CARB
3060,3060,False,standby,2024-08-16 12:26:05.055257+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,CARB
3061,3061,False,standby,2024-08-16 12:26:05.062397+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,CHLMDA
3062,3062,False,standby,2024-08-16 12:26:05.070415+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,CHLMDA
3063,3063,False,standby,2024-08-16 12:26:05.077290+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,CHLMDA
3064,3064,False,standby,2024-08-16 12:26:05.083326+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,CHLMDA
3065,3065,False,standby,2024-08-16 12:26:05.090086+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,CHLMDA
3066,3066,False,standby,2024-08-16 12:26:05.096321+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,CHLMDA
3067,3067,False,standby,2024-08-16 12:26:05.102391+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,CHLMDA
3068,3068,False,standby,2024-08-16 12:26:05.109421+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,CHLMDA
3069,3069,False,standby,2024-08-16 12:26:05.116979+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,CHLMDA
3070,3070,False,standby,2024-08-16 12:26:05.123541+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,CHLMDA
3071,3071,False,standby,2024-08-16 12:26:05.130462+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,COTNAL
3072,3072,False,standby,2024-08-16 12:26:05.137513+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,COTNAL
3073,3073,False,standby,2024-08-16 12:26:05.144695+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,COTNAL
3074,3074,False,standby,2024-08-16 12:26:05.151334+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,COTNAL
3075,3075,False,standby,2024-08-16 12:26:05.158884+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,COTNAL
3076,3076,False,standby,2024-08-16 12:26:05.165347+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,COTNAL
3077,3077,False,standby,2024-08-16 12:26:05.170635+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,COTNAL
3078,3078,False,standby,2024-08-16 12:26:05.176689+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,COTNAL
3079,3079,False,standby,2024-08-16 12:26:05.182056+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,COTNAL
3080,3080,False,standby,2024-08-16 12:26:05.188819+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,COTNAL
3081,3081,False,standby,2024-08-16 12:26:05.194671+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,CRP
3082,3082,False,standby,2024-08-16 12:26:05.201067+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,CRP
3083,3083,False,standby,2024-08-16 12:26:05.207522+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,CRP
3084,3084,False,standby,2024-08-16 12:26:05.214523+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,CRP
3085,3085,False,standby,2024-08-16 12:26:05.222449+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,CRP
3086,3086,False,standby,2024-08-16 12:26:05.228832+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,CRP
3087,3087,False,standby,2024-08-16 12:26:05.234703+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,CRP
3088,3088,False,standby,2024-08-16 12:26:05.239229+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,CRP
3089,3089,False,standby,2024-08-16 12:26:05.244285+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,CRP
3090,3090,False,standby,2024-08-16 12:26:05.249487+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,CRP
3091,3091,False,standby,2024-08-16 12:26:05.254739+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,CUSEZN
3092,3092,False,standby,2024-08-16 12:26:05.260487+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,CUSEZN
3093,3093,False,standby,2024-08-16 12:26:05.267793+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,CUSEZN
3094,3094,False,standby,2024-08-16 12:26:05.273664+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,CUSEZN
3095,3095,False,standby,2024-08-16 12:26:05.279566+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,CUSEZN
3096,3096,False,standby,2024-08-16 12:26:05.285513+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,CUSEZN
3097,3097,False,standby,2024-08-16 12:26:05.308653+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,CUSEZN
3098,3098,False,standby,2024-08-16 12:26:05.337394+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,CUSEZN
3099,3099,False,standby,2024-08-16 12:26:05.341386+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,CUSEZN
3100,3100,False,standby,2024-08-16 12:26:05.344772+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,CUSEZN
3101,3101,False,standby,2024-08-16 12:26:05.349238+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,DEET
3102,3102,False,standby,2024-08-16 12:26:05.353600+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,DEET
3103,3103,False,standby,2024-08-16 12:26:05.358202+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,DEET
3104,3104,False,standby,2024-08-16 12:26:05.361835+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,DEET
3105,3105,False,standby,2024-08-16 12:26:05.365472+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,DEET
3106,3106,False,standby,2024-08-16 12:26:05.369135+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,DEET
3107,3107,False,standby,2024-08-16 12:26:05.373199+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,DEET
3108,3108,False,standby,2024-08-16 12:26:05.376881+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,DEET
3109,3109,False,standby,2024-08-16 12:26:05.379835+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,DEET
3110,3110,False,standby,2024-08-16 12:26:05.383538+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,DEET
3111,3111,False,standby,2024-08-16 12:26:05.386726+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,DOXPOL
3112,3112,False,standby,2024-08-16 12:26:05.389263+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,DOXPOL
3113,3113,False,standby,2024-08-16 12:26:05.391764+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,DOXPOL
3114,3114,False,standby,2024-08-16 12:26:05.394278+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,DOXPOL
3115,3115,False,standby,2024-08-16 12:26:05.397111+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,DOXPOL
3116,3116,False,standby,2024-08-16 12:26:05.400615+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,DOXPOL
3117,3117,False,standby,2024-08-16 12:26:05.403039+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,DOXPOL
3118,3118,False,standby,2024-08-16 12:26:05.405985+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,DOXPOL
3119,3119,False,standby,2024-08-16 12:26:05.408686+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,DOXPOL
3120,3120,False,standby,2024-08-16 12:26:05.411923+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,DOXPOL
3121,3121,False,standby,2024-08-16 12:26:05.416222+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,EPH
3122,3122,False,standby,2024-08-16 12:26:05.419797+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,EPH
3123,3123,False,standby,2024-08-16 12:26:05.423695+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,EPH
3124,3124,False,standby,2024-08-16 12:26:05.427476+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,EPH
3125,3125,False,standby,2024-08-16 12:26:05.431381+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,EPH
3126,3126,False,standby,2024-08-16 12:26:05.435171+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,EPH
3127,3127,False,standby,2024-08-16 12:26:05.439203+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,EPH
